Acadept,Degname,Major,Acad Yr,Count of OSIR
MEE,BS,Mechanical Engineering (BS),2024,422
MEE,BS,Mechanical Engineering: Sustainable Energy (BS),2023,11
MEE,BS,Mechanical Engineering: Advanced Computing (BS),2023,8
MEE,BS,Mechanical Engineering-Robotics and Controls (BS),2023,26
MEE,BS,Mechanical Engineering (BS),2023,422
MEE,BS,Mechanical Engineering: Sustainable Energy (BS),2022,17
MEE,BS,Mechanical Engineering: Advanced Computing (BS),2022,11
MEE,BS,Mechanical Engineering-Robotics and Controls (BS),2022,33
MEE,BS,Mechanical Engineering (BS),2022,396
MEE,BS,Mechanical Engineering: Sustainable Energy (BS),2021,22
MEE,BS,Mechanical Engineering: Advanced Computing (BS),2021,16
MEE,BS,Mechanical Engineering-Robotics and Controls (BS),2021,46
MEE,BS,Mechanical Engineering (BS),2021,404
MEE,BS,Mechanical Engineering: Sustainable Energy (BS),2020,25
MEE,BS,Mechanical Engineering: Advanced Computing (BS),2020,13
MEE,BS,Mechanical Engineering-Robotics and Controls (BS),2020,74
MEE,BS,Mechanical Engineering (BS),2020,434
MEE,BS,Mechanical Engineering: Sustainable Energy (BS),2019,34
MEE,BS,Mechanical Engineering: Advanced Computing (BS),2019,15
MEE,BS,Mechanical Engineering-Robotics and Controls (BS),2019,107
MEE,BS,Mechanical Engineering (BS),2019,400
MEE,BS,Mechanical Engineering: Sustainable Energy (BS),2018,46
MEE,BS,Mechanical Engineering: Advanced Computing (BS),2018,20
MEE,BS,Mechanical Engineering-Robotics and Controls (BS),2018,91
MEE,BS,Mechanical Engineering (BS),2018,430
MEE,BS,Mechanical Engineering: Sustainable Energy (BS),2017,58
MEE,BS,Mechanical Engineering: Advanced Computing (BS),2017,20
MEE,BS,Mechanical Engineering-Robotics and Controls (BS),2017,107
MEE,BS,Mechanical Engineering (BS),2017,442
MEE,BS,Mechanical Engineering: Sustainable Energy (BS),2016,46
MEE,BS,Mechanical Engineering: Advanced Computing (BS),2016,22
MEE,BS,Mechanical Engineering-Robotics and Controls (BS),2016,102
MEE,BS,Mechanical Engineering (BS),2016,446
MEE,MS,Mechanical Engineering (MS),2025,25
MEE,MS,Mechanical Engineering (MS),2024,25
MEE,MS,Mechanical Engineering (MS),2023,26
MEE,MS,Mechanical Engineering (MS),2022,23
MEE,MS,Mechanical Engineering (MS),2021,41
MEE,MS,Mechanical Engineering (MS),2020,65
MEE,MS,Mechanical Engineering (MS),2019,68
MEE,MS,Mechanical Engineering (MS),2018,65
MEE,MS,Mechanical Engineering (MS),2017,76
MEE,MS,Mechanical Engineering (MS),2016,81
MEE,PHD,Mechanical Engineering (PHD),2025,3
MEE,PHD,Mechanical Engineering (PHD),2024,3
MEE,PHD,Mechanical Engineering (PHD),2023,4
MEE,PHD,Mechanical Engineering (PHD),2022,3
MEE,PHD,Mechanical Engineering (PHD),2021,2
MGMT,BS,Management - Leadership and Management (BS),2025,79
MGMT,BS,Management - Human Resource Management (BS),2025,57
MGMT,BS,Management - Entrepreneurship and Social Responsibility (BS),2025,50
MGMT,BS,Business Administration: Hospitality and Tourism Management (BS),2025,3
MGMT,BS,Business Administration (BS),2025,583
MGMT,BS,Management - Leadership and Management (BS),2024,70
MGMT,BS,Management - Human Resource Management (BS),2024,54
MGMT,BS,Management - Entrepreneurship and Social Responsibility (BS),2024,47
MGMT,BS,Business Administration: Hospitality and Tourism Management (BS),2024,10
MGMT,BS,Business Administration (BS),2024,566
MGMT,BS,Management - Leadership and Management (BS),2023,82
MGMT,BS,Management - Human Resource Management (BS),2023,53
MGMT,BS,Management - Entrepreneurship and Social Responsibility (BS),2023,57
MGMT,BS,Business Administration: Hospitality and Tourism Management (BS),2023,34
MGMT,BS,Business Administration (BS),2023,550
MGMT,BS,Management - Leadership and Management (BS),2022,81
MGMT,BS,Management - Human Resource Management (BS),2022,47
MGMT,BS,Management - Entrepreneurship and Social Responsibility (BS),2022,42
MGMT,BS,Business Administration: Hospitality and Tourism Management (BS),2022,27
MGMT,BS,Business Administration (BS),2022,553
MGMT,BS,Management - Leadership and Management (BS),2021,72
MGMT,BS,Management - Human Resource Management (BS),2021,72
MGMT,BS,Management - Entrepreneurship and Social Responsibility (BS),2021,49
MGMT,BS,Hospitality and Tourism Management (BS),2021,42
MGMT,BS,Business Administration: Hospitality and Tourism Management (BS),2021,8
MGMT,BS,Business Administration (BS),2021,545
MGMT,BS,Management - Leadership and Management (BS),2020,83
MGMT,BS,Management - Human Resource Management (BS),2020,101
MGMT,BS,Management - Entrepreneurship and Social Responsibility (BS),2020,57
MGMT,BS,Hospitality and Tourism Management (BS),2020,68
MGMT,BS,Business Administration (BS),2020,492
MGMT,BS,Management - Leadership and Management (BS),2019,92
MGMT,BS,Management - Human Resource Management (BS),2019,93
MGMT,BS,Management - Entrepreneurship and Social Responsibility (BS),2019,53
MGMT,BS,Hospitality and Tourism Management (BS),2019,76
MGMT,BS,Business Administration (BS),2019,438
MGMT,BS,Management - Leadership and Management (BS),2018,117
MGMT,BS,Management - Human Resource Management (BS),2018,83
MGMT,BS,Management - Entrepreneurship and Social Responsibility (BS),2018,52
MGMT,BS,Hospitality and Tourism Management (BS),2018,82
MGMT,BS,Business Administration (BS),2018,416
MGMT,BS,Management - Leadership and Management (BS),2017,124
MGMT,BS,Management - Human Resource Management (BS),2017,89
MGMT,BS,Management - Entrepreneurship and Social Responsibility (BS),2017,31
MGMT,BS,Hospitality and Tourism Management (BS),2017,92
MGMT,BS,Business Administration (BS),2017,476
MGMT,BS,Management - Leadership and Management (BS),2016,135
MGMT,BS,Management - Human Resource Management (BS),2016,101
MGMT,BS,Management - Entrepreneurship and Social Responsibility (BS),2016,3
MGMT,BS,Hospitality and Tourism Management (BS),2016,93
MGMT,BS,Business Administration (BS),2016,472
MKTG,BS,Marketing (BS),2025,367
MKTG,BS,Marketing (BS),2024,349
MKTG,BS,Marketing (BS),2023,350
MKTG,BS,Marketing (BS),2022,367
MKTG,BS,Marketing (BS),2021,388
MKTG,BS,Marketing (BS),2020,407
MKTG,BS,Marketing (BS),2019,383
MKTG,BS,Marketing (BS),2018,396
MKTG,BS,Marketing (BS),2017,427
MKTG,BS,Marketing (BS),2016,421
MKTG,MS,Digital Marketing (MS),2025,48
MKTG,MS,Digital Marketing (MS),2024,51
MKTG,MS,Digital Marketing (MS),2023,66
MKTG,MS,Digital Marketing (MS),2022,83
MKTG,MS,Digital Marketing (MS),2021,92
MKTG,MS,Digital Marketing (MS),2020,91
MKTG,MS,Digital Marketing (MS),2019,56
MKTG,MS,Digital Marketing (MS),2018,20
MUSC,,Pre-Music-Composition,2025,5
MUSC,,Pre-Music Performance,2025,3
MUSC,,Pre-Music Education,2025,6
MUSC,,Pre-Music Composition,2025,1
MUSC,,Pre-Music,2025,14
MUSC,,Pre-Music-Composition,2024,3
MUSC,,Pre-Music Performance,2024,2
MUSC,,Pre-Music Education,2024,2
MUSC,,Pre-Music,2024,15
MUSC,,Pre-Music Performance,2023,1
MUSC,,Pre-Music Education,2023,1
MUSC,,Pre-Music,2023,1
MUSC,,Pre-Music Education,2022,1
MUSC,,Pre-Music Education,2021,1
MUSC,,Pre-Music,2021,1
MUSC,,Pre-Music Performance,2020,1
MUSC,,Pre-Music,2020,2
MUSC,,Pre-Music,2019,1
MUSC,,Pre-Music Performance,2018,4
MUSC,,Pre-Music Education,2018,1
MUSC,,Pre-Music,2018,1
MUSC,,Pre-Music,2017,1
MUSC,,Pre-Music-Composition,2016,1
MUSC,,Pre-Music Education,2016,3
MUSC,,Pre-Music,2016,1
MUSC,BA,Music (BA),2025,47
MUSC,BA,Music (BA),2024,31
MUSC,BA,Music (BA),2023,25
MUSC,BA,Music (BA),2022,24
MUSC,BA,Music (BA),2021,19
MUSC,BA,Music (BA),2020,6
MUSC,BA,Music (BA),2019,10
MUSC,BA,Music (BA),2018,10
MUSC,BA,Music (BA),2017,10
MUSC,BA,Music (BA),2016,11
MUSC,BM,Music - Performance (BM),2025,52
MUSC,BM,Music - Education (BM),2025,114
MUSC,BM,Music - Composition (BM),2025,5
MUSC,BM,Music - Performance (BM),2024,54
MUSC,BM,Music - Education (BM),2024,124
MUSC,BM,Music - Composition (BM),2024,5
MUSC,BM,Music - Performance (BM),2023,54
MUSC,BM,Music - Education (BM),2023,101
MUSC,BM,Music - Composition (BM),2023,1
MUSC,BM,Music - Performance (BM),2022,56
MUSC,BM,Music - Education (BM),2022,99
MUSC,BM,Music - Composition (BM),2022,1
MUSC,BM,Music - Performance (BM),2021,58
MUSC,BM,Music - Education (BM),2021,98
MUSC,BM,Music - Performance (BM),2020,65
MUSC,BM,Music - Education (BM),2020,105
MUSC,BM,Music - Composition (BM),2020,3
MUSC,BM,Music - Performance (BM),2019,64
MUSC,BM,Music - Education (BM),2019,103
MUSC,BM,Music - Composition (BM),2019,4
MUSC,BM,Music - Performance (BM),2018,66
MUSC,BM,Music - Education (BM),2018,106
MUSC,BM,Music - Composition (BM),2018,1
MUSC,BM,Music - Performance (BM),2017,67
MUSC,BM,Music - Education (BM),2017,90
MUSC,BM,Music - Composition (BM),2017,2
MUSC,BM,Music - Performance (BM),2016,69
MUSC,BM,Music - Education (BM),2016,85
MUSC,BM,Music - Composition (BM),2016,2
MUSC,MM,Music Performance (MM),2025,33
MUSC,MM,Individualized Specialization (MM),2025,26
MUSC,MM,Music Performance (MM),2024,23
MUSC,MM,Music (MM),2024,1
MUSC,MM,Individualized Specialization (MM),2024,22
MUSC,MM,Music Performance (MM),2023,30
MUSC,MM,Individualized Specialization (MM),2023,19
MUSC,MM,Music Performance (MM),2022,41
MUSC,MM,Individualized Specialization (MM),2022,23
MUSC,MM,Music Performance (MM),2021,31
MUSC,MM,Individualized Specialization (MM),2021,30
MUSC,MM,Music Performance (MM),2020,25
MUSC,MM,Individualized Specialization (MM),2020,27
MUSC,MM,Music Performance (MM),2019,22
MUSC,MM,Music Education (MM),2019,1
MUSC,MM,Individualized Specialization (MM),2019,31
MUSC,MM,Music Performance (MM),2018,19
MUSC,MM,Music Education (MM),2018,5
MUSC,MM,Individualized Specialization (MM),2018,33
MUSC,MM,Music Performance (MM),2017,25
MUSC,MM,Music Education (MM),2017,3
MUSC,MM,Individualized Specialization (MM),2017,23
MUSC,MM,Music Performance (MM),2016,26
MUSC,MM,Music Education (MM),2016,1
MUSC,MM,Music (MM),2016,2
MUSC,MM,Individualized Specialization (MM),2016,30
MUSC,PC,Performers Certificate (PC),2025,6
MUSC,PC,Performers Certificate (PC),2024,11
MUSC,PC,Performers Certificate (PC),2023,12
MUSC,PC,Performers Certificate (PC),2022,14
MUSC,PC,Performers Certificate (PC),2021,17
MUSC,PC,Performers Certificate (PC),2020,18
MUSC,PC,Performers Certificate (PC),2019,20
MUSC,PC,Performers Certificate (PC),2018,16
MUSC,PC,Performers Certificate (PC),2017,9
MUSC,PC,Performers Certificate (PC),2016,12
NIU,,Visiting Student-Academic Advising Center,2025,4
NIU,,Undecided - Any College,2025,146
NIU,,Student at Large,2025,178
NIU,,Visiting Student-Academic Advising Center,2024,5
NIU,,Undecided - Any College,2024,199
NIU,,Student at Large,2024,4
NIU,,Visiting Student-Academic Advising Center,2023,16
NIU,,Undecided - Any College,2023,233
NIU,,Student at Large,2023,229
NIU,,Visiting Student-Academic Advising Center,2022,7
NIU,,Undecided - Any College,2022,267
NIU,,Student at Large,2022,225
NIU,,Visiting Students - US Particle Accelerator School,2021,1
NIU,,Visiting Student-Academic Advising Center,2021,6
NIU,,Undecided - Any College,2021,302
NIU,,Student at Large,2021,331
NIU,,Visiting Student-Academic Advising Center,2020,1
NIU,,Undecided - Any College,2020,347
NIU,,Student at Large,2020,374
NIU,,Undecided - Any College,2019,323
NIU,,Student at Large,2019,420
NIU,,Visiting Student-Academic Advising Center,2018,1
NIU,,Undecided - Any College,2018,330
NIU,,Student at Large,2018,360
NIU,,Visiting Student-Academic Advising Center,2017,1
NIU,,Undecided - Any College,2017,283
NIU,,Student at Large,2017,452
NIU,,Undecided - Any College,2016,307
NIU,,Student at Large,2016,531
NIU,NA,Student at Large,2024,236
NNGO,BA,Nonprofit and NGO Studies (BA),2025,9
NNGO,BA,Nonprofit and NGO Studies (BA),2024,13
NNGO,BA,Nonprofit and NGO Studies (BA),2023,10
NNGO,BA,Nonprofit and NGO Studies (BA),2022,22
NNGO,BA,Nonprofit and NGO Studies (BA),2021,18
NNGO,BA,Nonprofit and NGO Studies (BA),2020,23
NNGO,BA,Nonprofit and NGO Studies (BA),2019,43
NNGO,BA,Nonprofit and NGO Studies (BA),2018,48
NNGO,BA,Nonprofit and NGO Studies (BA),2017,62
NNGO,BA,Nonprofit and NGO Studies (BA),2016,81
NNGO,BS,Nonprofit and NGO Studies (BS),2025,4
NNGO,BS,Nonprofit and NGO Studies (BS),2024,1
NNGO,BS,Nonprofit and NGO Studies (BS),2023,3
NNGO,BS,Nonprofit and NGO Studies (BS),2022,4
NNGO,BS,Nonprofit and NGO Studies (BS),2021,7
NNGO,BS,Nonprofit and NGO Studies (BS),2020,10
NNGO,BS,Nonprofit and NGO Studies (BS),2019,18
NNGO,BS,Nonprofit and NGO Studies (BS),2018,16
NNGO,BS,Nonprofit and NGO Studies (BS),2017,18
NNGO,BS,Nonprofit and NGO Studies (BS),2016,14
NURS,BS,Nursing (BS),2025,391
NURS,BS,Nursing (BS),2024,446
NURS,BS,Nursing (BS),2023,453
NURS,BS,Nursing (BS),2022,494
NURS,BS,Nursing (BS),2021,531
NURS,BS,Nursing (BS),2020,551
NURS,BS,Nursing (BS),2019,514
NURS,BS,Nursing (BS),2018,444
NURS,BS,Nursing (BS),2017,466
NURS,BS,Nursing (BS),2016,540
NURS,DNP,Nursing Practice (DNP),2025,37
NURS,DNP,Nursing Practice - Healthcare Leadership (DNP),2025,4
NURS,DNP,Nursing Practice - Family Nurse Practitioner (DNP),2025,1
NURS,DNP,Nursing Practice (DNP),2024,38
NURS,DNP,Nursing Practice (DNP),2023,35
NURS,DNP,Nursing Practice (DNP),2022,41
NURS,DNP,Nursing Practice (DNP),2021,52
NURS,DNP,Nursing Practice (DNP),2020,42
NURS,DNP,Nursing Practice (DNP),2019,33
NURS,DNP,Nursing Practice (DNP),2018,23
NURS,DNP,Nursing Practice (DNP),2017,5
NURS,MS,Nursing Education (MS),2025,32
NURS,MS,Family Nurse Practitioner (MS),2025,89
NURS,MS,Nursing Education (MS),2024,15
NURS,MS,Family Nurse Practitioner (MS),2024,87
NURS,MS,Nursing Education (MS),2023,13
NURS,MS,Family Nurse Practitioner (MS),2023,105
NURS,MS,Nursing Education (MS),2022,3
NURS,MS,Family Nurse Practitioner (MS),2022,115
NURS,MS,Nursing Education (MS),2021,4
NURS,MS,Family Nurse Practitioner (MS),2021,125
NURS,MS,Nursing Education (MS),2020,8
NURS,MS,Family Nurse Practitioner (MS),2020,119
NURS,MS,Nursing Education (MS),2019,23
NURS,MS,Family Nurse Practitioner (MS),2019,109
NURS,MS,Nursing Education (MS),2018,21
NURS,MS,Family Nurse Practitioner (MS),2018,94
NURS,MS,Nursing Education (MS),2017,18
NURS,MS,Family Nurse Practitioner (MS),2017,94
NURS,MS,Adult-Gerontology Primary Care Nurse Practitioner (MS),2017,4
NURS,MS,Adult-Gerontology Clinical Nurse Specialist (MS),2017,1
NURS,MS,Nursing Education (MS),2016,17
NURS,MS,Family Nurse Practitioner (MS),2016,109
NURS,MS,Adult-Gerontology Primary Care Nurse Practitioner (MS),2016,10
NURS,MS,Adult-Gerontology Clinical Nurse Specialist (MS),2016,2
NURS,MSTCH,"Health Education, 6-12 and Middle School (MSTCH)",2016,4
NURS,NA,Pre-Nursing (NA),2025,78
NURS,NA,Pre-Nursing (NA),2024,3
NURS,NA,Pre-Nursing (NA),2023,4
NURS,NA,Pre-Nursing (NA),2022,4
NURS,NA,Pre-Nursing (NA),2021,2
NURS,NA,Pre-Nursing (NA),2020,2
NURS,NA,Pre-Nursing (NA),2019,3
NURS,NA,Pre-Nursing (NA),2018,8
NURS,NA,Pre-Nursing (NA),2017,193
NURS,NA,Pre-Nursing (NA),2016,353
OMIS,BS,Operations & Information Management (BS),2025,151
OMIS,BS,Operations & Information Management (BS),2024,144
OMIS,BS,Operations & Information Management (BS),2023,139
OMIS,BS,Operations & Information Management (BS),2022,143
OMIS,BS,Operations & Information Management (BS),2021,173
OMIS,BS,Operations & Information Management (BS),2020,204
OMIS,BS,Operations & Information Management (BS),2019,221
OMIS,BS,Operations & Information Management (BS),2018,227
OMIS,BS,Operations & Information Management (BS),2017,176
OMIS,BS,Operations & Information Management (BS),2016,158
OMIS,MS,Management and Information Systems (MS),2025,98
OMIS,MS,Data Analytics (MS),2025,78
OMIS,MS,Management and Information Systems (MS),2024,221
OMIS,MS,Data Analytics (MS),2024,92
OMIS,MS,Management and Information Systems (MS),2023,295
OMIS,MS,Data Analytics (MS),2023,106
OMIS,MS,Management and Information Systems (MS),2022,247
OMIS,MS,Data Analytics (MS),2022,106
OMIS,MS,Management and Information Systems (MS),2021,143
OMIS,MS,Data Analytics (MS),2021,155
OMIS,MS,Management and Information Systems (MS),2020,131
OMIS,MS,Data Analytics (MS),2020,151
OMIS,MS,Management and Information Systems (MS),2019,154
OMIS,MS,Data Analytics (MS),2019,82
OMIS,MS,Management and Information Systems (MS),2018,157
OMIS,MS,Management and Information Systems (MS),2017,194
OMIS,MS,Management and Information Systems (MS),2016,226
PHIL,BA,Philosophy (BA),2025,26
PHIL,BA,Philosophy (BA),2024,19
PHIL,BA,Philosophy (BA),2023,19
PHIL,BA,Philosophy (BA),2022,13
PHIL,BA,Philosophy (BA),2021,19
PHIL,BA,Philosophy (BA),2020,28
PHIL,BA,Philosophy (BA),2019,25
PHIL,BA,Philosophy (BA),2018,24
PHIL,BA,Philosophy (BA),2017,28
PHIL,BA,Philosophy (BA),2016,18
PHIL,BS,Philosophy (BS),2025,4
PHIL,BS,Philosophy (BS),2024,6
PHIL,BS,Philosophy (BS),2023,6
PHIL,BS,Philosophy (BS),2022,6
PHIL,BS,Philosophy (BS),2021,6
PHIL,BS,Philosophy (BS),2020,6
PHIL,BS,Philosophy (BS),2019,10
PHIL,BS,Philosophy (BS),2018,11
PHIL,BS,Philosophy (BS),2017,11
PHIL,BS,Philosophy (BS),2016,11
PHIL,MA,Philosophy (MA),2025,31
PHIL,MA,Philosophy (MA),2024,29
PHIL,MA,Philosophy (MA),2023,25
PHIL,MA,Philosophy (MA),2022,26
PHIL,MA,Philosophy (MA),2021,24
PHIL,MA,Philosophy (MA),2020,23
PHIL,MA,Philosophy (MA),2019,34
PHIL,MA,Philosophy (MA),2018,29
PHIL,MA,Philosophy (MA),2017,27
PHIL,MA,Philosophy (MA),2016,33
PHYS,BS,Physics - Secondary Teaching (BS),2025,4
PHYS,BS,Physics - Professional Physics (BS),2025,11
PHYS,BS,Physics - Applied Physics (BS),2025,18
PHYS,BS,Physics - Secondary Teaching (BS),2024,4
PHYS,BS,Physics - Professional Physics (BS),2024,8
PHYS,BS,Physics - Applied Physics (BS),2024,19
PHYS,BS,Physics - Secondary Teaching (BS),2023,4
PHYS,BS,Physics - Professional Physics (BS),2023,10
PHYS,BS,Physics - Applied Physics (BS),2023,16
PHYS,BS,Physics - Secondary Teaching (BS),2022,2
PHYS,BS,Physics - Professional Physics (BS),2022,14
PHYS,BS,Physics - Applied Physics (BS),2022,22
PHYS,BS,Physics - Secondary Teaching (BS),2021,3
PHYS,BS,Physics - Professional Physics (BS),2021,14
PHYS,BS,Physics - Applied Physics (BS),2021,25
PHYS,BS,Physics - Secondary Teaching (BS),2020,3
PHYS,BS,Physics - Professional Physics (BS),2020,7
PHYS,BS,Physics - Applied Physics (BS),2020,19
PHYS,BS,Physics - Secondary Teaching (BS),2019,4
PHYS,BS,Physics - Professional Physics (BS),2019,13
PHYS,BS,Physics - Applied Physics (BS),2019,18
PHYS,BS,Physics - Secondary Teaching (BS),2018,7
PHYS,BS,Physics - Professional Physics (BS),2018,14
PHYS,BS,Physics - Applied Physics (BS),2018,16
PHYS,BS,Physics - Secondary Teaching (BS),2017,9
PHYS,BS,Physics - Professional Physics (BS),2017,13
PHYS,BS,Physics - Applied Physics (BS),2017,23
PHYS,BS,Physics - Secondary Teaching (BS),2016,12
PHYS,BS,Physics - Professional Physics (BS),2016,20
PHYS,BS,Physics - Applied Physics (BS),2016,22
PHYS,MS,Physics - Professional Physics (MS),2025,3
PHYS,MS,Physics - Physics Teaching (MS),2025,1
PHYS,MS,Physics - Interdisciplinary Physics (MS),2025,2
PHYS,MS,Physics - Professional Physics (MS),2024,3
PHYS,MS,Physics - Physics Teaching (MS),2024,1
PHYS,MS,Physics - Interdisciplinary Physics (MS),2024,2
PHYS,MS,Physics - Professional Physics (MS),2023,3
PHYS,MS,Physics - Physics Teaching (MS),2023,1
PHYS,MS,Physics - Interdisciplinary Physics (MS),2023,2
PHYS,MS,Physics - Professional Physics (MS),2022,6
PHYS,MS,Physics - Physics Teaching (MS),2022,1
PHYS,MS,Physics - Interdisciplinary Physics (MS),2022,2
PHYS,MS,Physics - Professional Physics (MS),2021,5
PHYS,MS,Physics - Physics Teaching (MS),2021,1
PHYS,MS,Physics - Interdisciplinary Physics (MS),2021,3
PHYS,MS,Physics - Professional Physics (MS),2020,2
PHYS,MS,Physics - Physics Teaching (MS),2020,2
PHYS,MS,Physics - Interdisciplinary Physics (MS),2020,2
PHYS,MS,Physics - Professional Physics (MS),2019,5
PHYS,MS,Physics - Interdisciplinary Physics (MS),2019,4
PHYS,MS,Physics - Professional Physics (MS),2018,8
PHYS,MS,Physics - Interdisciplinary Physics (MS),2018,6
PHYS,MS,Physics - Professional Physics (MS),2017,10
PHYS,MS,Physics - Physics Teaching (MS),2017,2
PHYS,MS,Physics - Interdisciplinary Physics (MS),2017,6
PHYS,MS,Physics - Professional Physics (MS),2016,10
PHYS,MS,Physics - Physics Teaching (MS),2016,3
PHYS,MS,Physics - Interdisciplinary Physics (MS),2016,6
PHYS,PHD,Physics (PHD),2025,53
PHYS,PHD,Physics (PHD),2024,48
PHYS,PHD,Nanoscience (PHD),2024,1
PHYS,PHD,Physics (PHD),2023,44
PHYS,PHD,Nanoscience (PHD),2023,2
PHYS,PHD,Physics (PHD),2022,41
PHYS,PHD,Nanoscience (PHD),2022,1
PHYS,PHD,Physics (PHD),2021,38
PHYS,PHD,Nanoscience (PHD),2021,1
PHYS,PHD,Physics (PHD),2020,42
PHYS,PHD,Nanoscience (PHD),2020,3
PHYS,PHD,Physics (PHD),2019,33
PHYS,PHD,Nanoscience (PHD),2019,3
PHYS,PHD,Physics (PHD),2018,35
PHYS,PHD,Nanoscience (PHD),2018,4
PHYS,PHD,Physics (PHD),2017,33
PHYS,PHD,Nanoscience (PHD),2017,3
PHYS,PHD,Physics (PHD),2016,31
PHYS,PHD,Nanoscience (PHD),2016,4
POLS,BA,Political Science-Justice and Democracy: The American Experiment (BA),2025,4
POLS,BA,Political Science - Public Policy and Administration (BA),2025,17
POLS,BA,Political Science - Public Law (BA),2025,105
POLS,BA,Political Science - Politics and Governance (BA),2025,89
POLS,BA,Political Science - International Politics (BA),2025,24
POLS,BA,Political Science-Justice and Democracy: The American Experiment (BA),2024,1
POLS,BA,Political Science - Public Law (BA),2024,96
POLS,BA,Political Science - Public Administration & Service (BA),2024,8
POLS,BA,Political Science - Politics and Governance (BA),2024,91
POLS,BA,Political Science - International Politics (BA),2024,26
POLS,BA,Political Science-Justice and Democracy: The American Experiment (BA),2023,6
POLS,BA,Political Science - Public Law (BA),2023,81
POLS,BA,Political Science - Public Administration & Service (BA),2023,8
POLS,BA,Political Science - Politics and Governance (BA),2023,82
POLS,BA,Political Science - International Politics (BA),2023,29
POLS,BA,Political Science-Justice and Democracy: The American Experiment (BA),2022,10
POLS,BA,Political Science - Public Law (BA),2022,74
POLS,BA,Political Science - Public Administration & Service (BA),2022,7
POLS,BA,Political Science - Politics and Governance (BA),2022,74
POLS,BA,Political Science - International Politics (BA),2022,35
POLS,BA,Political Science-Justice and Democracy: The American Experiment (BA),2021,12
POLS,BA,Political Science-Justice and Democracy: The American Experiment (BA),2020,6
POLS,BA,Political Science-Justice and Democracy: The American Experiment (BA),2019,8
POLS,BA,Political Science-Justice and Democracy: The American Experiment (BA),2018,8
POLS,BA,Political Science-Justice and Democracy: The American Experiment (BA),2017,10
POLS,BA,Political Science-Justice and Democracy: The American Experiment (BA),2016,8
POLS,BA/BS,Political Science - Public Law (BS),2021,24
POLS,BA/BS,Political Science - Public Law (BA),2021,74
POLS,BA/BS,Political Science - Public Administration and Service (BS),2021,5
POLS,BA/BS,Political Science - Public Administration & Service (BA),2021,10
POLS,BA/BS,Political Science - Politics and Governance (BS),2021,16
POLS,BA/BS,Political Science - Politics and Governance (BA),2021,78
POLS,BA/BS,Political Science - International Politics (BS),2021,5
POLS,BA/BS,Political Science - International Politics (BA),2021,32
POLS,BA/BS,Political Science - Public Law (BS),2020,21
POLS,BA/BS,Political Science - Public Law (BA),2020,73
POLS,BA/BS,Political Science - Public Administration and Service (BS),2020,6
POLS,BA/BS,Political Science - Public Administration & Service (BA),2020,15
POLS,BA/BS,Political Science - Politics and Governance (BS),2020,15
POLS,BA/BS,Political Science - Politics and Governance (BA),2020,65
POLS,BA/BS,Political Science - International Politics (BS),2020,4
POLS,BA/BS,Political Science - International Politics (BA),2020,31
POLS,BA/BS,Political Science - Public Law (BS),2019,15
POLS,BA/BS,Political Science - Public Law (BA),2019,76
POLS,BA/BS,Political Science - Public Administration and Service (BS),2019,5
POLS,BA/BS,Political Science - Public Administration & Service (BA),2019,15
POLS,BA/BS,Political Science - Politics and Governance (BS),2019,22
POLS,BA/BS,Political Science - Politics and Governance (BA),2019,72
POLS,BA/BS,Political Science - International Politics (BS),2019,3
POLS,BA/BS,Political Science - International Politics (BA),2019,29
POLS,BA/BS,Political Science - Public Law (BS),2018,22
POLS,BA/BS,Political Science - Public Law (BA),2018,73
POLS,BA/BS,Political Science - Public Administration and Service (BS),2018,6
POLS,BA/BS,Political Science - Public Administration & Service (BA),2018,15
POLS,BA/BS,Political Science - Politics and Governance (BS),2018,21
POLS,BA/BS,Political Science - Politics and Governance (BA),2018,70
POLS,BA/BS,Political Science - International Politics (BS),2018,6
POLS,BA/BS,Political Science - International Politics (BA),2018,32
POLS,BA/BS,Political Science - Public Law (BS),2017,24
POLS,BA/BS,Political Science - Public Law (BA),2017,64
POLS,BA/BS,Political Science - Public Administration and Service (BS),2017,6
POLS,BA/BS,Political Science - Public Administration & Service (BA),2017,19
POLS,BA/BS,Political Science - Politics and Governance (BS),2017,31
POLS,BA/BS,Political Science - Politics and Governance (BA),2017,61
POLS,BA/BS,Political Science - International Politics (BS),2017,8
POLS,BA/BS,Political Science - International Politics (BA),2017,33
POLS,BA/BS,Political Science - Public Law (BS),2016,27
POLS,BA/BS,Political Science - Public Law (BA),2016,72
POLS,BA/BS,Political Science - Public Administration and Service (BS),2016,10
POLS,BA/BS,Political Science - Public Administration & Service (BA),2016,21
POLS,BA/BS,Political Science - Politics and Governance (BS),2016,29
POLS,BA/BS,Political Science - Politics and Governance (BA),2016,54
POLS,BA/BS,Political Science - International Politics (BS),2016,12
POLS,BA/BS,Political Science - International Politics (BA),2016,37
POLS,BS,Political Science-Justice and Democracy: The American Experiment (BS),2025,1
POLS,BS,Political Science - Public Policy and Administration (BS),2025,4
POLS,BS,Political Science - Public Law (BS),2025,30
POLS,BS,Political Science - Politics and Governance (BS),2025,8
POLS,BS,Political Science - International Politics (BS),2025,5
POLS,BS,Political Science - Public Law (BS),2024,27
POLS,BS,Political Science - Public Administration and Service (BS),2024,3
POLS,BS,Political Science - Politics and Governance (BS),2024,16
POLS,BS,Political Science - International Politics (BS),2024,7
